irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
0.0,27.2,25.77,61.77,1.8,18,292,0.0,night_or_low_power
0.0,24.88,24.14,55.63,0.93,19,292,0.0,night_or_low_power
0.0,28.01,26.53,57.02,1.85,20,292,0.0,night_or_low_power
49.36,21.29,19.78,55.96,3.74,21,292,5.452,night_or_low_power
18.54,23.54,23.4,51.61,0.86,22,292,0.0,night_or_low_power
38.81,23.65,22.37,65.06,3.06,23,292,3.097,night_or_low_power
0.0,19.94,18.53,59.08,1.76,0,293,0.0,night_or_low_power
0.0,19.84,17.27,66.7,3.21,1,293,0.0,night_or_low_power
0.0,20.6,18.45,75.74,2.69,2,293,0.0,night_or_low_power
0.0,18.97,17.97,69.91,1.25,3,293,0.0,night_or_low_power
0.27,16.42,15.01,55.0,1.78,4,293,0.0,night_or_low_power
0.0,20.51,18.29,56.34,2.78,5,293,0.0,night_or_low_power
14.77,25.33,22.88,63.26,3.63,6,293,0.0,night_or_low_power
121.4,24.39,26.61,62.46,1.77,7,293,13.401,cloudy
238.93,24.7,28.88,69.58,3.73,8,293,18.162,cloudy
466.4,26.75,37.63,47.94,3.9,10,293,43.751,moderate
440.71,28.14,39.78,50.0,1.97,11,293,41.067,cloudy
548.37,28.01,42.92,66.99,1.92,12,293,50.202,moderate
571.83,30.33,47.04,57.72,0.55,13,293,51.91,moderate
429.44,28.47,39.99,63.94,1.71,14,293,38.623,moderate
344.22,28.74,36.6,54.46,3.09,15,293,32.806,cloudy
184.91,30.63,33.28,50.46,3.62,16,293,14.483,cloudy
69.37,27.69,29.11,62.89,0.82,17,293,5.918,cloudy
0.0,28.17,26.05,46.79,2.65,18,293,0.0,night_or_low_power
39.17,27.13,24.96,61.8,4.18,19,293,3.043,night_or_low_power
0.0,24.39,23.76,72.1,0.79,20,293,0.0,night_or_low_power
0.0,22.55,20.62,41.87,2.41,21,293,0.0,night_or_low_power
0.0,19.4,18.37,53.85,1.29,22,293,0.0,night_or_low_power
22.79,18.81,18.97,61.44,0.66,23,293,2.089,night_or_low_power
0.0,21.34,19.9,56.75,1.8,0,294,0.0,night_or_low_power
3.19,20.8,20.51,59.71,0.49,1,294,0.0,night_or_low_power
0.0,17.47,16.47,79.91,1.25,2,294,0.0,night_or_low_power
14.31,20.42,19.19,55.67,2.07,3,294,0.0,night_or_low_power
5.53,20.56,17.81,59.13,3.64,4,294,0.0,night_or_low_power
22.12,22.79,22.77,51.91,0.85,5,294,2.797,night_or_low_power
0.0,26.28,24.99,46.99,1.62,6,294,0.0,night_or_low_power
123.56,24.31,25.07,62.62,3.68,7,294,13.96,cloudy
272.18,23.07,30.37,46.69,1.08,8,294,28.241,moderate
343.97,27.23,36.99,47.36,0.7,9,294,29.312,moderate
395.29,24.87,33.08,59.17,4.56,10,294,36.81,cloudy
498.04,32.43,45.86,60.11,1.89,11,294,43.792,moderate
537.52,26.33,39.42,51.21,3.8,12,294,47.46,moderate
443.54,30.16,42.49,50.51,1.22,13,294,39.086,cloudy
440.91,29.46,40.17,43.67,3.14,14,294,39.424,moderate
369.23,28.45,36.54,61.27,3.75,15,294,35.613,moderate
252.58,27.83,34.35,57.76,1.32,16,294,21.401,moderate
152.45,30.71,32.87,56.26,3.02,17,294,14.641,moderate
0.0,28.09,27.17,46.87,1.14,18,294,0.0,night_or_low_power
24.22,25.44,22.57,65.04,4.5,19,294,4.232,night_or_low_power
0.0,27.92,27.0,53.43,1.15,20,294,0.0,night_or_low_power
2.99,22.92,19.26,66.8,4.69,21,294,0.0,night_or_low_power
2.03,23.42,21.38,54.21,2.63,22,294,0.0,night_or_low_power
16.38,18.24,17.4,64.4,1.66,23,294,0.0,night_or_low_power
13.54,17.46,13.8,56.11,5.08,0,295,0.0,night_or_low_power
0.0,20.95,19.93,68.27,1.27,1,295,0.0,night_or_low_power
13.52,23.82,21.8,61.69,3.03,3,295,0.0,night_or_low_power
36.54,18.62,19.11,51.86,0.75,4,295,5.939,night_or_low_power
0.0,22.18,21.0,56.6,1.47,5,295,0.0,night_or_low_power
13.46,21.37,20.4,65.5,1.72,6,295,0.0,night_or_low_power
266.43,25.9,30.43,62.1,4.33,8,295,26.735,moderate
369.83,25.6,33.77,64.52,3.65,9,295,34.503,moderate
431.22,25.38,37.27,42.57,1.31,10,295,37.401,moderate
513.87,27.22,41.16,61.56,1.84,11,295,45.587,moderate
423.29,26.46,36.69,67.1,3.09,12,295,39.2,cloudy
501.29,29.92,42.4,50.55,3.2,13,295,46.18,moderate
450.77,23.74,35.72,52.44,1.93,14,295,40.149,moderate
389.01,28.03,38.29,44.38,1.76,15,295,37.099,moderate
123.95,30.5,31.73,48.58,3.11,16,295,12.845,cloudy
127.75,29.66,29.4,64.81,5.11,17,295,13.338,cloudy
11.99,23.64,23.59,56.02,0.5,18,295,0.0,night_or_low_power
17.82,26.82,24.84,61.93,3.14,19,295,0.0,night_or_low_power
0.0,22.08,20.93,55.07,1.43,20,295,0.0,night_or_low_power
0.0,22.31,21.5,59.06,1.01,21,295,0.0,night_or_low_power
14.19,23.39,23.33,69.44,0.61,22,295,0.0,night_or_low_power
23.77,18.87,18.71,72.28,1.1,23,295,0.0,night_or_low_power
34.49,22.79,22.1,60.97,2.15,0,296,0.344,night_or_low_power
0.0,19.95,18.52,59.36,1.78,1,296,0.0,night_or_low_power
0.0,20.19,18.64,54.59,1.94,2,296,0.0,night_or_low_power
0.0,21.59,20.08,66.7,1.88,3,296,0.0,night_or_low_power
0.0,21.71,19.39,59.27,2.91,4,296,0.0,night_or_low_power
0.0,22.33,19.86,70.31,3.09,5,296,0.0,night_or_low_power
21.63,20.45,20.43,47.34,0.83,6,296,3.815,night_or_low_power
99.45,20.75,22.48,57.21,1.56,7,296,9.751,cloudy
272.94,23.7,26.88,58.16,6.26,8,296,25.276,moderate
391.55,26.51,37.56,62.17,0.86,9,296,35.498,moderate
376.35,24.19,33.56,48.77,2.4,10,296,36.208,cloudy
359.07,28.96,37.07,55.88,3.33,11,296,33.803,cloudy
477.29,29.34,40.31,64.59,4.19,12,296,44.313,moderate
429.3,28.73,39.33,59.59,2.85,13,296,41.672,cloudy
467.54,29.39,42.1,59.45,1.65,14,296,42.104,moderate
383.5,29.22,39.71,50.34,1.27,15,296,35.891,moderate
253.7,29.48,34.85,55.0,2.8,16,296,20.303,moderate
126.4,29.29,30.25,48.62,3.54,17,296,12.212,cloudy
28.01,32.51,29.39,63.47,4.94,18,296,0.631,night_or_low_power
4.31,25.9,22.47,61.73,4.44,19,296,0.0,night_or_low_power
0.0,22.98,19.98,60.69,3.74,20,296,0.0,night_or_low_power
0.0,19.16,18.63,62.8,0.65,21,296,0.0,night_or_low_power
0.0,18.95,18.27,71.19,0.84,22,296,0.0,night_or_low_power
2.49,21.21,19.75,61.11,1.93,0,297,0.0,night_or_low_power
47.19,18.55,17.88,62.32,2.6,1,297,4.815,night_or_low_power
5.3,19.98,19.94,64.19,0.25,2,297,0.0,night_or_low_power
0.0,17.87,14.77,73.58,3.88,3,297,0.0,night_or_low_power
24.05,20.75,19.69,66.87,2.23,4,297,2.026,night_or_low_power
0.0,22.37,20.65,63.13,2.16,5,297,0.0,night_or_low_power
152.29,23.74,26.02,62.66,2.86,7,297,18.027,moderate
181.16,23.28,27.29,48.36,1.79,8,297,18.005,cloudy
344.78,23.0,31.6,68.22,2.18,9,297,33.514,moderate
428.49,27.77,39.55,51.14,1.35,10,297,38.468,moderate
436.42,28.53,40.88,56.48,0.92,11,297,40.271,cloudy
364.17,29.68,39.09,50.45,1.9,12,297,34.691,cloudy
498.95,30.91,45.44,53.99,0.54,13,297,44.528,moderate
387.99,28.67,39.06,59.02,1.56,14,297,34.755,cloudy
297.46,28.64,37.42,67.98,0.19,15,297,28.922,cloudy
228.88,27.93,31.76,54.06,3.79,16,297,24.428,cloudy
0.0,26.39,24.88,45.31,1.89,18,297,0.0,night_or_low_power
0.0,25.71,24.9,48.58,1.01,19,297,0.0,night_or_low_power
0.0,22.72,20.8,53.0,2.4,20,297,0.0,night_or_low_power
10.36,20.82,17.8,66.75,4.15,21,297,0.0,night_or_low_power
2.0,19.85,18.96,53.62,1.19,22,297,0.0,night_or_low_power
0.0,21.46,18.94,50.37,3.15,23,297,0.0,night_or_low_power
22.16,19.65,19.83,75.53,0.6,0,298,2.222,night_or_low_power
0.0,18.25,16.35,60.73,2.37,1,298,0.0,night_or_low_power
0.0,20.39,17.73,72.73,3.32,2,298,0.0,night_or_low_power
0.0,22.15,21.77,68.29,0.48,3,298,0.0,night_or_low_power
25.58,18.75,16.82,68.02,3.36,4,298,1.56,night_or_low_power
15.14,18.36,17.42,71.8,1.75,5,298,0.0,night_or_low_power
33.24,23.46,20.13,57.29,5.41,6,298,1.795,night_or_low_power
171.67,22.8,26.08,50.5,2.34,7,298,15.901,moderate
213.15,23.7,27.29,63.48,3.5,8,298,17.666,cloudy
254.89,27.39,30.0,54.86,6.3,9,298,24.829,cloudy
432.87,26.04,37.63,63.09,1.75,10,298,40.987,moderate
466.54,28.39,42.12,64.44,0.34,11,298,39.31,moderate
512.15,28.72,43.28,50.63,1.0,12,298,44.724,moderate
464.34,35.38,47.63,49.35,2.11,13,298,39.561,cloudy
278.22,30.77,34.85,66.31,5.32,15,298,26.618,cloudy
270.92,27.89,35.06,51.16,1.21,16,298,25.052,moderate
120.85,28.5,30.76,71.85,1.7,17,298,11.392,cloudy
3.2,26.17,23.68,45.06,3.24,18,298,0.0,night_or_low_power
46.59,26.95,24.62,70.82,4.66,19,298,4.44,night_or_low_power
0.0,23.87,23.46,61.18,0.51,20,298,0.0,night_or_low_power
27.15,23.78,21.98,63.58,3.26,21,298,2.809,night_or_low_power
9.52,20.05,18.63,65.58,2.13,22,298,0.0,night_or_low_power
31.66,18.94,19.56,42.95,0.4,23,298,5.026,night_or_low_power
24.17,15.87,15.38,60.59,1.52,0,299,4.449,night_or_low_power
0.0,19.86,18.84,59.89,1.29,1,299,0.0,night_or_low_power
0.05,17.66,16.66,71.75,1.26,2,299,0.0,night_or_low_power
0.0,23.52,19.8,58.76,4.65,3,299,0.0,night_or_low_power
0.0,18.69,16.52,72.99,2.71,4,299,0.0,night_or_low_power
0.73,22.92,21.71,74.26,1.53,5,299,0.0,night_or_low_power
7.59,23.75,22.96,64.01,1.27,6,299,0.0,night_or_low_power
144.65,22.18,24.57,61.57,2.43,7,299,10.626,moderate
230.05,22.49,28.23,51.71,1.45,8,299,21.675,cloudy
318.04,24.99,31.84,63.93,3.36,9,299,31.223,cloudy
395.33,28.73,39.15,54.65,1.81,10,299,38.188,cloudy
493.48,32.07,46.63,66.86,0.31,11,299,44.126,moderate
388.76,25.82,37.05,46.82,0.54,12,299,37.507,cloudy
426.56,28.82,40.71,51.8,1.13,13,299,38.494,cloudy
447.88,27.75,39.76,65.12,1.79,14,299,41.628,moderate
264.79,28.07,33.85,71.32,2.7,15,299,25.718,cloudy
235.02,31.71,36.71,61.71,2.56,16,299,18.076,cloudy
108.26,25.96,24.63,68.75,5.72,17,299,11.634,cloudy
0.0,23.25,23.15,61.23,0.12,18,299,0.0,night_or_low_power
0.0,25.66,25.59,72.35,0.09,19,299,0.0,night_or_low_power
30.76,24.72,25.28,61.14,0.46,20,299,4.309,night_or_low_power
0.0,21.83,21.1,64.64,0.91,21,299,0.0,night_or_low_power
2.78,20.1,17.41,63.01,3.47,22,299,0.0,night_or_low_power
13.21,20.75,19.21,58.98,2.42,23,299,0.0,night_or_low_power
0.0,16.83,16.46,66.29,0.46,0,300,0.0,night_or_low_power
0.0,19.87,19.13,63.53,0.92,1,300,0.0,night_or_low_power
0.0,18.16,17.38,65.92,0.98,2,300,0.0,night_or_low_power
0.0,21.8,21.17,42.72,0.79,3,300,0.0,night_or_low_power
16.57,20.16,19.49,54.44,1.46,4,300,0.0,night_or_low_power
14.33,20.01,19.49,57.29,1.19,5,300,0.0,night_or_low_power
0.0,20.9,19.88,49.11,1.27,6,300,0.0,night_or_low_power
83.49,18.69,20.8,54.56,0.5,7,300,6.723,cloudy
242.77,23.61,28.74,65.47,2.7,8,300,25.311,cloudy
343.94,24.74,33.58,61.83,1.85,9,300,30.654,moderate
413.22,26.46,37.97,66.34,1.11,10,300,39.266,cloudy
423.11,27.01,39.2,65.54,0.64,11,300,37.067,cloudy
465.31,31.04,43.91,64.36,1.36,12,300,42.748,cloudy
509.91,28.15,43.19,58.09,0.32,13,300,45.968,moderate
423.43,27.17,37.92,68.98,2.44,14,300,39.112,moderate
345.34,25.36,33.64,54.45,2.59,15,300,30.624,cloudy
288.11,27.29,34.52,68.51,1.78,16,300,26.733,moderate
140.38,25.3,25.08,66.11,5.54,17,300,12.369,moderate
1.93,23.76,21.69,64.92,2.66,18,300,0.0,night_or_low_power
13.15,24.53,22.33,59.2,3.24,19,300,0.0,night_or_low_power
11.93,26.13,24.47,53.19,2.53,20,300,0.0,night_or_low_power
21.57,24.43,23.04,59.38,2.55,21,300,0.949,night_or_low_power
1.48,18.79,17.17,49.75,2.09,22,300,0.0,night_or_low_power
0.0,20.39,17.87,69.49,3.15,23,300,0.0,night_or_low_power
0.0,20.26,18.7,57.4,1.95,0,301,0.0,night_or_low_power
11.53,20.09,19.88,57.97,0.7,1,301,0.0,night_or_low_power
0.0,21.96,19.2,45.85,3.44,2,301,0.0,night_or_low_power
17.16,16.58,15.11,54.46,2.48,3,301,0.0,night_or_low_power
33.47,17.65,18.04,83.35,0.76,4,301,0.0,night_or_low_power
0.0,18.89,17.54,56.66,1.69,5,301,0.0,night_or_low_power
30.28,21.98,22.57,68.57,0.4,6,301,4.158,night_or_low_power
127.2,17.01,17.19,52.28,4.55,7,301,13.396,moderate
245.37,23.29,28.76,48.92,2.36,8,301,22.93,moderate
296.11,21.48,29.91,60.26,0.57,9,301,25.832,cloudy
394.16,26.24,36.83,58.78,1.54,10,301,36.924,cloudy
453.88,31.42,44.47,51.11,0.71,11,301,39.227,cloudy
320.92,29.88,38.57,56.58,1.17,12,301,28.813,cloudy
492.43,26.13,38.85,52.11,2.56,13,301,44.897,moderate
398.58,27.91,37.18,67.22,3.37,14,301,37.796,cloudy
306.69,26.8,35.51,74.09,0.61,15,301,29.909,cloudy
189.89,30.67,32.72,64.63,4.55,16,301,18.071,cloudy
101.2,22.88,22.77,48.84,3.93,17,301,9.901,cloudy
0.0,25.37,24.32,62.21,1.31,18,301,0.0,night_or_low_power
6.73,23.65,23.06,54.76,0.99,19,301,0.0,night_or_low_power
0.0,21.4,18.96,55.77,3.06,20,301,0.0,night_or_low_power
0.0,18.12,16.65,62.76,1.84,22,301,0.0,night_or_low_power
0.0,17.82,16.84,62.94,1.23,23,301,0.0,night_or_low_power
0.0,22.5,21.61,60.29,1.11,0,302,0.0,night_or_low_power
0.0,18.61,18.57,54.47,0.05,1,302,0.0,night_or_low_power
49.52,18.29,19.07,53.67,0.87,2,302,5.463,night_or_low_power
0.0,17.56,17.5,59.87,0.07,3,302,0.0,night_or_low_power
0.0,19.3,16.51,59.78,3.5,4,302,0.0,night_or_low_power
0.0,19.25,15.84,64.67,4.25,5,302,0.0,night_or_low_power
6.0,19.67,18.82,68.26,1.29,6,302,0.0,night_or_low_power
78.15,19.54,20.54,59.8,1.68,7,302,9.718,cloudy
244.49,23.72,30.34,60.74,0.89,8,302,21.952,cloudy
322.34,23.74,32.66,66.68,0.94,9,302,30.346,cloudy
377.53,25.2,35.14,56.66,1.73,10,302,35.582,cloudy
483.69,28.49,41.2,60.64,2.25,11,302,43.487,moderate
518.98,26.96,37.94,59.61,5.74,12,302,47.429,moderate
518.75,28.25,43.47,54.73,0.43,13,302,44.445,moderate
346.88,31.99,41.13,45.45,1.57,14,302,30.732,cloudy
316.39,29.24,36.99,49.28,2.17,15,302,28.581,cloudy
245.22,26.89,33.11,66.22,1.43,16,302,21.99,cloudy
131.66,24.98,26.77,45.83,2.69,17,302,14.699,moderate
39.46,25.87,24.1,72.56,3.7,18,302,6.701,night_or_low_power
12.89,26.51,25.73,52.66,1.45,19,302,0.0,night_or_low_power
0.0,22.46,21.15,45.74,1.64,20,302,0.0,night_or_low_power
24.72,22.26,22.08,55.65,1.15,21,302,1.466,night_or_low_power
0.0,19.91,17.67,43.01,2.8,22,302,0.0,night_or_low_power
19.94,19.29,19.24,47.67,0.81,23,302,0.0,night_or_low_power
7.39,16.64,14.08,63.31,3.48,0,303,0.0,night_or_low_power
0.0,19.12,18.3,48.87,1.02,1,303,0.0,night_or_low_power
15.12,18.69,17.26,49.47,2.36,2,303,0.0,night_or_low_power
0.0,21.53,19.66,60.75,2.33,3,303,0.0,night_or_low_power
0.0,19.28,15.51,61.91,4.72,4,303,0.0,night_or_low_power
0.0,18.44,18.16,65.68,0.34,5,303,0.0,night_or_low_power
19.72,23.8,21.4,61.13,3.74,6,303,0.0,night_or_low_power
93.14,22.83,24.96,59.27,0.83,7,303,10.142,cloudy
247.61,23.77,28.27,63.86,3.66,8,303,24.814,moderate
230.48,24.66,30.99,66.16,0.73,9,303,21.245,cloudy
433.59,26.2,37.68,58.71,1.91,10,303,37.349,moderate
510.44,25.2,39.53,62.71,1.23,11,303,44.78,moderate
412.35,27.78,39.6,53.98,0.68,13,303,34.211,cloudy
447.54,29.1,42.16,68.4,0.45,14,303,41.067,moderate
321.3,30.45,38.35,51.79,2.17,15,303,29.975,cloudy
200.29,29.65,35.04,60.67,0.77,16,303,19.35,cloudy
88.96,27.94,28.56,59.28,2.57,17,303,9.831,cloudy
0.0,22.44,20.55,54.85,2.36,18,303,0.0,night_or_low_power
0.0,23.81,22.36,62.89,1.81,19,303,0.0,night_or_low_power
45.09,19.74,19.59,57.44,1.88,20,303,2.708,night_or_low_power
0.0,24.25,22.22,55.14,2.55,21,303,0.0,night_or_low_power
28.14,20.64,20.14,56.68,1.68,22,303,1.704,night_or_low_power
0.0,19.55,18.67,54.23,1.1,23,303,0.0,night_or_low_power
0.0,17.57,16.29,54.05,1.6,0,304,0.0,night_or_low_power
0.0,20.97,19.7,56.64,1.59,1,304,0.0,night_or_low_power
0.0,18.47,16.92,62.2,1.94,2,304,0.0,night_or_low_power
14.71,19.19,18.37,57.79,1.58,4,304,0.0,night_or_low_power
0.0,20.14,16.44,81.45,4.62,5,304,0.0,night_or_low_power
67.68,20.5,19.53,66.55,3.75,6,304,7.513,night_or_low_power
111.65,24.5,27.18,45.75,0.83,7,304,9.157,cloudy
226.94,25.77,32.04,60.4,0.68,8,304,22.196,cloudy
322.58,24.75,32.71,61.18,2.14,9,304,30.759,cloudy
385.57,27.46,37.65,60.35,1.72,11,304,35.253,cloudy
438.46,26.41,37.82,74.97,2.17,12,304,36.951,cloudy
394.45,30.95,41.13,52.85,2.08,13,304,35.193,cloudy
349.32,31.41,37.59,49.65,5.38,14,304,32.055,cloudy
316.81,29.54,36.28,47.45,3.46,15,304,28.565,cloudy
273.48,25.28,32.47,65.69,1.26,16,304,24.32,moderate
131.58,25.88,29.44,51.03,0.47,17,304,14.544,moderate
10.86,25.37,24.24,53.4,1.82,18,304,0.0,night_or_low_power
0.0,22.88,21.5,63.82,1.73,19,304,0.0,night_or_low_power
13.48,22.44,21.3,61.11,1.94,21,304,0.0,night_or_low_power
21.82,21.83,20.91,50.12,1.97,22,304,0.456,night_or_low_power
0.0,22.31,21.15,40.89,1.45,23,304,0.0,night_or_low_power
15.23,18.78,18.13,71.83,1.39,0,305,0.0,night_or_low_power
29.98,17.73,15.87,71.29,3.45,1,305,4.507,night_or_low_power
0.0,15.58,13.01,61.01,3.22,2,305,0.0,night_or_low_power
0.0,19.02,17.75,62.28,1.6,3,305,0.0,night_or_low_power
0.0,17.92,15.63,54.42,2.86,4,305,0.0,night_or_low_power
0.0,19.21,17.55,59.27,2.07,5,305,0.0,night_or_low_power
0.0,19.53,17.77,80.6,2.2,6,305,0.0,night_or_low_power
100.9,20.79,23.1,74.98,0.89,7,305,6.897,cloudy
239.94,24.6,29.36,61.18,3.04,8,305,24.964,cloudy
357.1,24.34,33.78,43.83,1.59,9,305,35.409,moderate
421.24,28.78,38.0,61.23,4.28,10,305,35.94,moderate
458.11,24.46,37.75,56.88,0.56,11,305,38.555,moderate
472.34,29.99,42.98,53.2,1.48,12,305,41.473,moderate
499.13,27.0,41.5,57.8,0.6,13,305,45.531,moderate
356.31,28.05,35.86,72.81,3.6,14,305,35.03,cloudy
266.78,28.98,35.05,58.15,2.42,15,305,21.884,cloudy
244.82,29.54,36.44,64.69,0.56,16,305,25.262,cloudy
149.27,28.83,31.64,60.45,2.08,17,305,11.511,moderate
0.0,27.75,26.47,60.69,1.61,18,305,0.0,night_or_low_power
0.0,24.04,22.88,64.54,1.45,19,305,0.0,night_or_low_power
0.0,26.79,25.27,54.63,1.9,20,305,0.0,night_or_low_power
0.0,23.1,18.15,48.78,6.18,21,305,0.0,night_or_low_power
0.0,14.78,9.77,76.15,6.25,22,305,0.0,night_or_low_power
71.76,19.74,20.21,48.96,2.11,23,305,8.08,night_or_low_power
0.0,18.0,16.66,64.24,1.68,0,306,0.0,night_or_low_power
0.0,17.64,17.23,76.61,0.51,1,306,0.0,night_or_low_power
14.9,19.37,18.08,64.08,2.17,2,306,0.0,night_or_low_power
0.0,17.41,15.35,67.01,2.58,4,306,0.0,night_or_low_power
9.88,22.57,21.65,69.21,1.52,5,306,0.0,night_or_low_power
25.81,18.03,18.13,72.79,0.84,6,306,2.888,night_or_low_power
126.46,19.1,21.33,49.98,1.95,7,306,11.934,moderate
286.32,20.92,24.81,71.12,5.88,8,306,31.257,moderate
259.88,25.28,31.79,58.15,1.6,9,306,24.341,cloudy
415.89,26.33,35.5,52.11,4.14,10,306,36.101,cloudy
455.37,25.01,37.29,50.16,1.72,11,306,42.628,cloudy
477.25,26.24,40.31,60.27,0.31,12,306,43.317,moderate
404.45,27.92,39.7,52.98,0.44,13,306,39.847,cloudy
338.37,25.96,33.67,58.94,3.05,14,306,31.502,cloudy
341.14,29.52,38.1,56.7,2.08,15,306,29.16,cloudy
222.42,30.56,34.16,58.59,3.84,16,306,23.223,cloudy
73.79,26.28,27.03,64.56,1.82,17,306,7.515,cloudy
0.0,26.29,23.05,67.6,4.05,18,306,0.0,night_or_low_power
0.0,24.61,22.29,68.19,2.9,19,306,0.0,night_or_low_power
13.03,25.83,25.73,70.53,0.61,20,306,0.0,night_or_low_power
0.0,25.68,24.43,56.36,1.57,21,306,0.0,night_or_low_power
29.28,19.88,19.82,55.21,1.18,22,306,4.315,night_or_low_power
0.0,19.63,18.98,60.49,0.8,23,306,0.0,night_or_low_power
15.04,20.36,19.43,56.92,1.73,0,307,0.0,night_or_low_power
6.96,18.84,15.83,51.02,4.02,1,307,0.0,night_or_low_power
0.0,16.15,15.14,60.68,1.26,2,307,0.0,night_or_low_power
20.83,14.53,14.56,68.96,0.74,3,307,3.347,night_or_low_power
0.0,17.45,14.62,71.83,3.54,4,307,0.0,night_or_low_power
0.0,20.1,18.43,60.2,2.08,5,307,0.0,night_or_low_power
0.0,19.69,19.41,69.79,0.35,6,307,0.0,night_or_low_power
117.38,19.57,20.92,61.24,2.71,7,307,10.881,cloudy
223.3,21.82,26.31,41.13,2.76,8,307,21.069,cloudy
243.18,27.93,33.77,46.55,1.83,9,307,22.85,cloudy
390.16,23.22,34.47,62.81,0.56,10,307,32.929,cloudy
388.46,25.88,36.63,43.87,1.13,11,307,36.822,cloudy
353.93,26.27,35.75,47.5,1.43,12,307,34.155,cloudy
479.16,31.72,44.62,43.53,1.84,13,307,43.314,moderate
403.72,25.03,36.56,57.05,0.72,14,307,38.043,cloudy
266.73,26.24,31.66,60.09,3.22,15,307,26.503,cloudy
97.13,26.85,29.07,63.95,0.87,17,307,12.498,cloudy
7.15,27.72,27.04,57.6,1.13,18,307,0.0,night_or_low_power
0.0,26.31,25.47,47.58,1.05,19,307,0.0,night_or_low_power
0.0,22.31,20.45,53.9,2.33,21,307,0.0,night_or_low_power
0.0,20.13,16.82,54.76,4.14,22,307,0.0,night_or_low_power
36.89,18.53,17.61,51.51,2.54,23,307,3.416,night_or_low_power
53.26,20.56,21.66,60.59,0.62,0,308,4.368,night_or_low_power
0.0,18.54,17.87,59.64,0.83,1,308,0.0,night_or_low_power
10.8,21.05,20.53,58.43,1.04,2,308,0.0,night_or_low_power
9.81,18.98,18.35,60.43,1.15,3,308,0.0,night_or_low_power
0.0,20.38,17.77,62.7,3.26,4,308,0.0,night_or_low_power
0.0,20.54,19.24,44.85,1.62,6,308,0.0,night_or_low_power
135.58,22.43,24.81,59.51,2.11,7,308,13.159,moderate
282.87,23.91,30.9,51.48,1.86,8,308,25.294,moderate
332.61,27.25,36.83,66.71,0.5,9,308,30.188,cloudy
410.02,26.6,35.01,61.43,4.87,10,308,36.077,cloudy
443.0,23.98,34.9,67.1,2.95,11,308,40.516,cloudy
378.08,28.27,38.25,52.89,1.71,12,308,37.246,cloudy
380.55,26.65,37.77,49.03,0.37,14,308,33.845,cloudy
307.07,26.87,33.37,57.73,3.4,15,308,28.075,cloudy
218.82,28.77,33.89,49.75,1.8,16,308,17.163,cloudy
131.54,26.41,29.27,62.87,1.36,17,308,9.856,moderate
0.0,27.56,26.54,71.35,1.28,18,308,0.0,night_or_low_power
9.92,24.54,23.52,61.74,1.64,19,308,0.0,night_or_low_power
24.98,18.51,18.06,49.7,1.5,20,308,5.157,night_or_low_power
0.0,21.7,19.56,54.81,2.67,21,308,0.0,night_or_low_power
0.0,19.58,17.76,85.65,2.28,22,308,0.0,night_or_low_power
0.0,20.58,16.88,67.29,4.62,23,308,0.0,night_or_low_power
0.0,19.27,18.08,55.14,1.49,0,309,0.0,night_or_low_power
0.0,16.04,11.44,70.13,5.76,1,309,0.0,night_or_low_power
0.0,18.15,13.86,62.81,5.37,2,309,0.0,night_or_low_power
0.0,19.0,17.98,82.45,1.27,3,309,0.0,night_or_low_power
20.62,19.31,19.15,61.87,0.97,4,309,1.203,night_or_low_power
9.44,21.18,18.72,58.43,3.42,5,309,0.0,night_or_low_power
7.7,18.21,16.38,61.23,2.58,6,309,0.0,night_or_low_power
59.97,21.15,22.0,57.37,1.19,7,309,7.908,cloudy
280.19,18.3,24.65,56.04,2.58,8,309,26.356,moderate
270.7,26.41,33.6,49.12,1.17,9,309,23.758,cloudy
365.8,25.5,34.64,54.69,2.3,10,309,32.589,cloudy
431.59,26.12,37.42,64.4,2.05,11,309,37.892,cloudy
355.36,26.88,36.48,55.85,1.33,12,309,34.237,cloudy
456.98,28.6,37.58,52.52,5.91,13,309,40.74,cloudy
446.38,29.89,38.33,45.94,6.19,14,309,42.567,moderate
284.47,27.05,34.34,63.46,1.56,15,309,28.201,cloudy
216.85,27.96,30.45,70.29,5.02,16,309,20.213,cloudy
124.43,27.14,29.99,51.01,1.11,17,309,9.514,cloudy
0.0,20.91,20.62,55.49,0.36,18,309,0.0,night_or_low_power
0.0,22.69,21.3,52.42,1.74,19,309,0.0,night_or_low_power
0.0,23.68,22.37,65.89,1.64,20,309,0.0,night_or_low_power
0.0,23.98,23.45,67.54,0.67,21,309,0.0,night_or_low_power
0.0,23.03,22.13,60.86,1.12,22,309,0.0,night_or_low_power
44.31,16.82,14.01,52.92,5.18,23,309,4.033,night_or_low_power
25.19,20.35,19.37,63.96,2.17,0,310,1.499,night_or_low_power
5.88,19.92,15.79,62.91,5.38,1,310,0.0,night_or_low_power
0.0,18.51,16.36,64.34,2.69,2,310,0.0,night_or_low_power
0.0,13.81,11.18,55.43,3.28,3,310,0.0,night_or_low_power
0.0,17.28,15.08,53.33,2.75,4,310,0.0,night_or_low_power
44.72,19.36,18.72,48.3,2.48,5,310,1.345,night_or_low_power
7.27,19.71,18.67,70.35,1.57,6,310,0.0,night_or_low_power
